row_id,country_code,year,agricultural_land_area,percentage_of_arable_land_equipped_for_irrigation,cereal_yield,droughts_floods_extreme_temps,forest_area,total_land_area,fertility_rate,life_expectancy,rural_population,total_population,urban_population,population_growth,avg_value_of_food_production,cereal_import_dependency_ratio,food_imports_as_share_of_merch_exports,gross_domestic_product_per_capita_ppp,imports_of_goods_and_services,inequality_index,net_oda_received_percent_gni,net_oda_received_per_capita,tax_revenue_share_gdp,trade_in_services,per_capita_food_production_variability,per_capita_food_supply_variability,adult_literacy_rate,school_enrollment_rate_female,school_enrollment_rate_total,avg_supply_of_protein_of_animal_origin,caloric_energy_from_cereals_roots_tubers,access_to_improved_sanitation,access_to_improved_water_sources,anemia_prevalence,obesity_prevalence,open_defecation,hiv_incidence,rail_lines_density,access_to_electricity,co2_emissions,unemployment_rate,total_labor_force,military_expenditure_share_gdp,proportion_of_seats_held_by_women_in_gov,political_stability
1333,b3dfc85,2009,343166.25565127167,99.39638794597633,1603.1143677287396,0.00048284907163104754,41777.52998357224,465550.4301562658,2.8003231634080463,65.02929898913008,2566044.3040740807,5024388.708789962,2368468.0121088712,1.4659022355276112,334.14091636765534,,1.9876447002301956,9348.487268079734,44.96203325630252,,0.21182511050356248,8.126129206603318,,,17.421429092319105,23.386649501793418,,,,39.61453627664519,59.05339544303276,,,31.24856117823303,13.91036385766144,0.2565597988810944,,0.5978826549734966,99.436148588911,50951.61482229103,3.984327602170673,2271483.441098896,,16.665350973348176,0.4575901475174398
1334,d680446,2001,405355.5987498389,37.20267649163178,1993.073016521262,,130605.43933089654,579141.9412294908,5.481048096646525,60.10933265426786,11639902.820118908,16297441.001237944,4453839.356035278,3.1354618518508244,145.04070953088,11.083937907961776,20.11336117674885,1479.027569285029,31.86969821324547,46.65725798477569,8.262887728297224,23.01246193641007,9.62898160366086,21.774717355964363,4.116264804174535,4.044155825399982,,69.26485676945046,67.54088224258886,10.863571900041327,78.1993975529578,10.337271183038867,38.051946174291906,42.639781371760364,1.9838813069644463,37.59784529508356,0.019979292005628944,,15.087222358437506,1766.5169249329513,5.311473253314095,7839090.888640447,1.4577503388742574,7.952991790188006,
1335,ed9ad13,2000,1721465.9961219223,44.284785511112965,3488.014415887371,,9830.43813523308,2173328.340807953,3.988317296394874,73.76453635543001,4247718.386700198,21120426.003919408,16521172.691769589,2.2461587015252116,121.54849782550347,74.41564359038658,6.976187044868193,43244.960124850506,24.41238410868399,,0.011369885560673585,1.052387226187878,,15.814009049008602,5.130293509899629,63.53576380432193,79.74045093650577,,,32.704217956582326,49.43423010163417,98.38488859684905,93.33663780235116,45.41747091809382,22.77405296621426,0.0,0.010007442310490462,0.0,,300107.2913744252,4.507642555966401,6311692.23595899,10.34775846548216,,0.11118240860325317
1336,efa9150,2004,48045.33190540752,78.76440337566815,2607.265292814349,,8709.184150468684,84227.09895732287,2.0286308325226234,67.73728105678846,3999423.7731626392,8331112.497025476,4314728.172839972,0.8665757856690657,198.53715551640485,36.14869949734157,9.888189730193233,6515.063355726366,73.46718896308565,16.240717935645357,2.2401313169249897,21.481417196711615,,38.3079664251247,4.025902488752144,10.172971113191526,,81.95502864871388,85.89188665907294,20.164032725082876,64.31119086746662,70.77137621130173,78.18050780322605,37.786411535051904,12.842749063449801,0.1819438417994425,0.00998561705578358,2.5490932162946556,99.38227046180404,31742.784947514014,8.043505388911841,3866966.511661852,2.660508574178391,10.469135099928138,-1.0826741951142298
1337,e8bfe1e,2015,10543.923670446291,,1489.5525045939225,,969.4743035868066,89550.6258856267,3.506080195141947,74.71114482029215,1514022.6094417449,9174509.147468911,7582501.893635997,3.8630783083756675,,,,8458.500674139479,61.14627281805464,,5.891412888044674,235.20730511752666,,28.315551190349805,,,,,,,,99.50518045380505,96.36152563929787,33.765420994100324,,0.012444401096525172,0.010009929335225588,,99.32301222953673,,12.980198528712702,2332299.1906120772,4.225848497718497,12.239857687993727,-0.5798347969654227
1338,611025c,2005,52605.4575858699,2.2751683528676834,782.4179191733108,,34317.13512419295,95939.73865143256,5.847796175946848,49.18057619921935,11046930.059732659,13009930.778360847,1958309.0819723143,2.836770407802207,122.67159458696042,7.03601389797934,17.27422264425625,845.2707359705581,39.491517463252,,15.842551664058341,43.13967748016493,,6.179821997071155,22.632425732360176,73.65764352275724,,97.84425306566288,97.26700148123766,4.064847839841683,74.34887346379399,36.25896219739934,70.58295903402008,34.949829139836545,2.3830865793175944,12.748758183805784,1.05001795919276,,6.449431340703294,882.541233121636,7.950895685775908,5257305.470470347,1.0523478438074838,13.706854281202176,0.08102607417615802
1339,d680446,2006,407626.9082503921,36.13235616789693,2532.0892335317826,,128581.08450384592,572627.5099602944,5.0274031623066575,61.28548467154193,13175156.649138601,18539388.81214578,5646474.586200783,2.9230638188573344,150.33869239379513,12.13172982188157,48.32491339910012,1418.0739972708948,46.67732230512679,,14.660919038428599,40.83368183819808,10.860484144564012,25.604081540248178,7.035101517769959,36.33991778085522,,,,10.848540234655275,77.06158962462486,11.084209730193301,43.098096125659964,40.107013478995206,2.6039495845300586,39.878839959999596,0.010082606394193736,,15.215844343839313,1667.5661633714135,2.5844121305342003,9014741.919767337,0.984376424286722,6.875998382743136,0.13205919454874077
1340,889f053,2010,238049.22753964376,57.12835878264609,1079.393284840452,,5505.251669016026,536644.3089999064,4.6720591764907216,64.34288072598832,15881280.354594402,23317285.30415671,7342739.374365036,2.6654419229272883,70.28972088944877,88.04442401896134,32.34691735114306,4472.322851861531,33.885444719524145,,2.25544063522967,28.72498992141089,,12.019586733746499,2.2250368919396246,16.08312557034957,,72.32151154066132,81.46023201864752,11.885207638061802,62.49686846319406,53.72796528035561,54.897841430868894,62.34605956133773,10.261358563112088,23.89734521954073,0.009859291386559095,,62.804177491096404,23739.543746179563,18.00649240002152,5273027.742197271,4.594569291957851,0.3004367801390623,-2.413701795155178
1341,4609682,2008,97449.36878394375,16.18592536395082,1442.066081603201,,9536.353260162534,153630.47262448355,2.0881741047669555,73.48463426054049,3610968.6710457955,10300088.958310906,6880365.491447048,1.0542878772253619,335.2293802734827,62.004497682554096,9.83039271295877,10148.309578291737,58.751103823256535,,0.8821654692290805,35.768880208705355,20.149587368667255,20.256078835834966,22.194348380546693,19.208789930911465,77.89437522650418,98.50769172413612,96.97748252367617,24.762408376489304,50.51318886867634,87.41152587184301,95.5959954449322,27.728060383315444,20.638995066177863,4.899629504812918,0.010050612634822235,1.3741997941752309,98.2238037464369,24771.992539718827,12.52836213173581,3734909.5502549773,1.2870830961321125,23.16728447516429,0.1217836663245675
1342,ea3bfc2,2002,16764.80097399507,33.15739008938346,4128.312213547364,,164206.62424868747,196146.99193956287,2.98260842155278,66.31615332190032,528796.5023697842,746642.5451518768,211837.73608376368,-0.04939377141742287,441.32114911569965,-45.01207658222546,13.998133419177693,4614.349372890142,104.15265994361879,,10.710846253665242,94.62969088455152,,50.17029027562672,26.40590100438956,18.76993911462497,,,,34.83333258303286,49.995593594067515,78.56538150773954,87.42975117749893,41.70597038175394,14.008547012760198,1.2270582299360464,0.17246041740087845,,76.45792368285214,1550.1081541272038,12.022602303099953,267081.46531663137,2.287282152220459,19.879937003289616,-0.6582732388119508
1343,7fb4d17,2004,195614.32341339756,2.00625125390097,2447.1954702541666,,185213.75353036885,389535.53082682256,3.1264633616367252,70.05355640528363,2463471.848647826,5675623.432206323,3288044.736462324,1.724832161240774,530.0975402772303,-87.93563394657787,6.97310741217639,6036.008321151006,41.078536018257594,52.015263591821004,0.3307499810312185,3.961550786583936,,6.757514786028879,17.354158142345977,39.69166982918767,,94.51207345184605,96.07226370579603,33.19235705722339,41.43851676086425,75.5808423078803,78.90230015096063,21.678158683607187,11.85842819669568,0.7729275228545218,0.049232877368519716,,93.38641560668387,4068.6811702247983,7.452964255168438,2557665.3278107895,1.0446159039415082,9.870392840143762,-0.5271216310802997
1344,e8bfe1e,2009,10379.395141766154,54.09832185886842,1231.4653800768444,0.3709098834255051,975.3264318890352,88845.23271374663,3.630828310272809,73.84240789735112,1204942.0868031702,6955350.058044624,5586029.202687932,4.92371606153667,176.59936090558597,92.12721429944058,30.377259729177524,9923.1444035709,69.45767510830562,,3.121180711815306,107.76599329697143,16.769333392046395,36.06338247844756,7.063743940421448,61.94888657276182,,,,27.590565438653897,47.364660397347095,99.571192620108,96.25514366226369,29.643913231495443,25.99661983823311,0.09805202470288903,0.010114752387439281,0.29800894130002936,99.54021312651862,21601.018715598795,12.794040303155379,1825051.341554362,6.600292381794037,6.330137149927429,-0.3604992012704575
1345,5f1162c,2012,1167.88107624224,55.02391601968252,2403.9368028518666,,1743.765903549374,9322.348266803443,1.3998690194722911,80.30242015224447,371005.46980188676,1151868.0820030547,777914.4577951257,0.9193845634292186,289.0861951964911,99.19217009116542,47.048344903310614,31212.940559227383,55.106939308409025,34.464449658540325,,,23.7525120286135,57.87385063644126,11.614130710933571,15.897377180810851,,96.67122836738152,99.28445449431686,46.7226643682535,27.520888161486166,100.92260204095697,101.68295860137053,21.529906467864784,23.514808439888103,0.0,,,100.53374577608247,7049.682764248941,11.769057128430271,580690.6825587938,1.6358317939116553,10.702175359587736,0.6082058964708307
1346,ba2039a,2002,109617.60817245698,19.63640339023224,3140.0642572598217,,340011.0773977265,651326.4834854305,2.900248220401865,63.28959740672885,34110589.31354634,48003499.57468353,13309388.11768336,1.10865697408239,213.0171792382114,-5.75571595058131,8.142882343190545,1620.7439315974111,0.22380748614224075,,1.778704649068158,2.504627078045357,2.031144413895564,10.8571115262121,4.218259711768925,29.099899604614375,,92.70884320054839,90.77575923019587,11.82886533936865,65.06040514720512,63.96565810355402,67.71748918766468,42.94592556694947,1.1715979166912291,9.989453055381292,0.118213159268083,,46.87317285811348,9079.518578614388,0.8923743856163865,22563287.38470483,1.299119795743466,,-1.504245454173886
1347,f405b98,2011,40653.55679225264,1.8968938729909333,1775.8427641896421,,28242.873291517524,71404.23326883467,5.067932259883754,49.06342361652953,4111212.156411694,6561942.297942518,2537215.601441832,2.3804483668807617,182.21384113669373,23.998397779649572,58.33390216691773,1224.837716206414,64.5043079858746,33.45065983114846,14.575021573913755,63.96011874009702,9.13881116795381,20.111385032351258,14.282276254276196,11.174570600429748,,,,13.754107104211702,62.2410281409439,12.548541553678458,57.72161545543407,47.74005475274064,5.569769813721221,20.50509797562075,,,14.11079364692293,891.5123406772083,4.3909030358124514,2280150.6989095393,0.8723163051626216,12.773987981023396,-0.16765909836663284
1348,b3dfc85,2000,354456.1513143986,97.59961475350596,2118.513393779212,,40876.92854649051,467438.4394907521,2.7872308261891026,63.05648982258863,2416779.7910380927,4474676.583016786,2043749.1141172661,1.098005409315684,247.49248501059873,,6.991767192742082,5260.490895881213,82.01535415043166,,1.321634549843057,7.852436483456516,,,18.675754177232857,14.005475033033967,,,,26.845123870065102,62.22346488003707,62.398040866853805,58.597305297788985,36.076464331806726,10.420367067092078,0.5916589721786514,,,100.08752175639523,38101.41466470808,3.9443325818519175,1799593.1507279058,,25.80452840189242,-0.06030987154435303
1349,c3668f5,2012,22556.06655254659,5.722564393081845,2569.235179896679,,46553.559160954894,74873.85438945898,2.5631233131353675,76.40327535839107,1306597.4861392577,3752105.6377501013,2526026.2778854924,1.7358236265047495,249.14512831802733,66.2559832432917,116.84373115634838,17939.683725691168,82.72216460647422,52.29032178185611,0.13488696640447023,13.366967162441306,,35.82220639107746,9.123354390482373,18.620235396255406,,93.2102577025457,95.0669663761711,40.32981931806663,42.82500310656625,73.63014398833081,93.22980681618668,24.45903060061135,23.3496074072778,4.218682686266823,0.060397395750696935,,90.0957777099092,9967.66197517729,4.10667624126025,1776255.2427483725,0.0,8.604188571150262,-0.1630143497505524
1350,07f8d11,2000,23823.37350615716,62.883349811047026,3402.5421425595264,,22028.742402266424,63682.01290776217,2.2820115090145974,71.69026326018538,15393734.120507939,18460225.03184466,3456268.2627365245,0.593062191824124,96.99655737107307,34.75914054077436,12.934727521802484,5472.585709017602,48.98711376141411,,1.7008368269602867,14.600114714388125,14.75124072020033,15.569646060364615,5.322889887530811,43.44135629706543,,,,13.180381356703057,55.31714285567169,82.20167458668227,78.63448923404053,34.796946101425625,2.2590256185665165,0.0,0.010005166549398552,,70.43308001761834,10354.996164533539,7.68023231187212,7901607.7085904805,5.023062277132938,,-1.9040821508876542
1351,0c0177b,2013,545.202360882737,27.737900444105534,1597.5227530301615,,2277.0788763052865,5112.229103340192,1.8012675995518563,70.83252905275245,1253745.7408592717,1374417.3382241728,114530.29716105056,0.4894523814600978,104.73990803499235,,,32382.971355269965,,,,,,14.594524610529485,5.961068245165644,46.880596216698486,,,,,,90.43314848254785,94.09929436794489,22.875344842068728,28.252662478747936,0.2556321092815007,0.06075721860918252,,98.03904691506634,47225.65189521937,3.5646526744747566,687881.7642124871,0.7796744595235907,28.271781982463807,0.10122233699657451
1352,3e049d7,2004,985021.2470387807,11.320554353197666,2800.3949057767636,,93639.63699692898,1234662.205510037,2.6589688303870647,53.586208656537984,19646592.19049175,48157791.90538617,28558064.089849938,1.227721500895612,213.45733119633195,8.301919592595574,3.002865602988165,10620.23958615913,25.25483896959945,,0.28568739963730105,12.863372265996599,24.3975742760783,9.055672922294844,8.777127113329636,21.095333928355664,,93.66382825425316,92.04055706407374,28.506673162686575,53.977834273381305,59.27038809096444,89.61182928603972,30.507992293405167,19.836291763583493,9.732847014696583,1.937076257860574,1.7282368823273677,82.3052982942073,447764.3456800608,24.989004494846945,17771897.36441402,1.3790392056526124,33.30337271612203,-0.12130472741809267
1353,c3782c8,2007,118255.96238097368,27.519370899186875,3357.363394883239,,69492.99273412225,300807.2474779726,3.3246069544567964,69.25920548034328,49065639.63412386,88773689.33802144,40455729.86180535,1.707653824503746,208.97144022627512,21.961391943873036,6.02459107415312,5095.819290053562,43.70191521282883,,0.3550943940723773,6.735853295740856,13.306010275369765,14.124604195320911,0.5067874172707578,26.990569038769202,,88.0856485503167,88.66550130976266,23.678879783677107,58.803719330679144,68.6601332183959,88.83090353734019,25.391384292916893,3.5503208605972767,8.572771957977544,0.010186144552628758,,81.29782665081855,71587.62662752294,3.4119148366151935,35926545.303647,1.3451510299335243,20.851896354742564,-1.616718893341777
1354,e15a18a,2008,42021.95518530839,55.8312829889681,2328.446958439967,,35915.90230460905,141984.0398069977,2.83580802693681,66.54228329463497,21779188.31274493,26585859.842931274,4198317.122572824,1.0073713590135187,175.06244244736484,2.78377475757088,38.45338046025974,1869.3735888666663,33.49968418736139,,5.568206174580096,26.814088345093033,10.292461065803904,12.40108498563049,4.4267785066606855,20.33028695197151,,,,10.040316859735848,70.63053369886987,34.308936396356714,85.6870555352772,38.01512567427876,2.432264219296467,45.49803409176122,0.02017819245332687,,59.822765360081256,3479.50871117245,1.346929296204683,13670545.336668577,1.5947221269534682,32.86394544686298,-1.8169164809964862
1355,0593aa0,2005,69.61913298998753,32.675741497621395,981.6797048141227,,169.12496393968746,345.22575939163124,2.37561214071208,71.15950923063335,65609.64110371811,101305.83994896631,36578.46179146969,0.28146476538437415,133.37339598805497,86.37192331589661,107.20645980461242,11799.10523509247,55.94513237874427,,7.926688674064959,502.0205279476226,18.10426403179471,30.98676940749603,11.40402554580625,71.29380198450616,,91.88622485624852,91.38413361039943,48.020444994907784,22.58992819181923,97.70771083937635,94.73582233204866,26.34386436471535,15.820983682328894,2.474788689586761,,,88.84607076712906,216.68757300714253,,,,26.55217407250551,0.42246858274455473
1356,f787860,2013,101.90401322638853,0.0,23973.22181882378,,273.0375513465111,386.3548079972588,1.971523061687714,72.39827405646597,54436.34780427538,111486.63755859228,55507.21664215684,-0.0071960470452138775,209.3509338744741,,,10286.305500882083,58.11497195911801,,1.1829463610414221,76.91632863440076,22.02771540323274,32.1820717320998,7.415242946299692,19.33086013386165,,95.8741009771672,97.60285791071236,,,,94.3843893736452,23.67200674601913,21.95198414860922,3.345374840021519,,,98.82165178992659,205.8609111265006,17.757660387009256,57659.8218189286,,13.118007084019245,0.8609878346852902
1357,5c2e474,2009,23337.916717921064,0.8949302154201348,419.8652112931393,3.375393122730717,435.80996532772986,30555.795077029066,3.358325977321868,50.79265671370609,1518491.1681145714,2007638.5446225218,485152.8668921477,0.9675465801890389,58.00406552472621,82.47887052572054,19.23639263578891,2235.8168017629387,105.53501026281879,,5.029253331117344,60.485640569689494,58.75965482853848,25.48300946198013,1.7862063183956651,18.86251245830347,76.99673505625609,78.08355981283644,77.32429379890813,9.988650546078105,79.19103239212768,28.412857948110286,79.7517818234631,29.05860660444248,10.841763368206331,36.56716242666642,2.5844572187721284,,17.254676310235972,2197.6197820410307,34.51543760422825,859578.300721409,2.540666445578377,24.405645971846997,0.34150018582894537
1358,085807f,2001,91779.14099297421,0.39789722710141023,1737.3191258701368,,215967.46918340033,471818.94706417894,5.515308011426118,49.70704201547755,8399364.374510251,15814252.895033991,7336306.334496898,2.5777198259221805,158.15235133865656,31.462296236704525,13.153693519923731,2553.542630737812,28.406845795711607,41.397311438881474,4.782036807580789,29.0281772685587,,20.15862720028338,4.767304737679527,20.590619785176017,,,,11.037648040669053,55.7347078742629,42.42050982687557,63.2144420775317,47.18912708032403,4.539479423797278,7.4455885336896355,0.6526047612241289,0.20191853067510568,46.51203425411078,3411.646040029653,7.599366156294789,6566872.072972547,1.1891280395786963,5.493462328393873,
1359,f196e55,2010,135.85058122077697,25.106177305781767,571.2856709948965,,3838.4456349180505,5357.031880002396,1.8325288514287277,75.89722185954848,95032.69476113823,395339.08209135546,288791.66587537713,1.2649671121250696,101.98488411204261,89.59064134233475,3.018308493832495,79084.8886935819,28.249691227941376,,,,,12.614585237188074,13.084506497775537,45.67268717658321,,,,46.818261582277366,44.990190342174934,,,12.97083791684536,15.262941977754503,2.559185866787004,,,100.56400916150578,8341.821353261346,6.1226387883938465,190638.0871203561,2.90429344942708,,1.24321053857979
1360,04952a0,2004,725623.5190953463,0.815972786136917,1355.3652947491314,,112885.10268896431,892629.9713700662,6.07085891198173,48.381839723746026,82503780.05815372,133199845.3494002,52760223.848808594,2.5214488891904505,209.1587442857409,16.36821484696823,7.089313596977482,4081.7463960311675,18.302290392295944,,0.7284714096033669,4.276078018820276,0.9117148475640271,10.62863221692032,4.384493956191732,30.40333536591322,,64.14918851953972,69.16778713602366,8.000018642941148,62.386815522844664,33.05594019744334,57.61356569078357,52.87480672675985,4.7690250095783995,23.688032166221333,0.33514396546098846,0.4044651431775805,45.713677969089915,105114.75373139253,4.378166601795405,40953504.255553134,0.7219112006536021,4.686910530637388,-1.7101603482443897
1361,75e8f46,2004,15996.263858921602,8.914481304106983,1273.6719284776668,,21123.05051401983,28053.892770408554,5.491958467697788,53.07587371849831,798498.7711413507,1370194.4527916536,543307.458988743,2.188445939939002,152.75806503300237,48.21797035219964,61.59182827749727,1290.6992138596743,26.049109124660554,,15.168631009935924,58.39508756383557,,9.630909294107457,4.581131522322733,47.270716152825294,,,,6.92959114985968,66.50754582406493,14.975481453742958,58.992201197850356,47.844861146734274,3.804115642677776,30.099540667611326,0.684832750526849,,7.570532343834871,202.5729210378969,6.420287719312813,540288.0653788535,,13.804910090774515,-0.3966795446494332
1362,81e884c,2014,23857.478739916252,,4073.921677644861,,19564.736843538132,48866.47473716701,2.4617533096146933,72.87839701617601,2269044.2727343044,10266048.309434509,8239149.237162042,1.2231099676604746,,,,12536.913549669991,30.411125301407413,44.802152240291754,0.2695640922918433,15.793581993548745,13.365764548649983,14.898918952463784,10.106357420103114,,91.09035242659388,84.78262602591026,86.31428644722747,,,83.1092727100309,84.92299135361617,29.647024183659205,21.3060157830299,3.3692278516760625,0.05004958632839394,,98.71789099386845,21311.4750417035,6.321158137385916,4733751.211422139,0.6755785236247295,21.166936842112932,0.13258174210411947
1363,0845041,2000,70466.43603806716,40.000102987365665,3033.9158015362627,,220080.97994089575,331879.74336229643,2.7780473794975986,72.63259888572559,8876482.826624155,23164115.596548848,14142616.49558488,2.2645604708988163,373.49696393378804,77.64107121462918,3.0012690409867204,16104.057772079897,102.52995178253836,,0.05550004250035289,2.1247536151173803,13.475697475385262,32.70372553225269,16.027240252720006,18.30672534067434,87.2210256871457,97.59954752599889,99.64293738495367,42.67244370681948,44.28688875482001,91.0986400469908,95.4444227233433,27.708664576277407,6.149807633330914,1.6118464338680107,0.09022119445634631,0.4923659778008144,95.4035662129856,124855.34929672649,2.9594167026522484,9695397.240337204,1.6112000758124951,10.459112761241398,0.03923305896254949
1364,c8e4701,2003,197541.47878359703,2.580897493928986,1806.446793062604,,103818.66380217602,323927.47454426123,5.567438438720393,47.39394802604505,9577589.934749361,17771658.23588633,7973821.655061436,1.7730580750234062,259.8358166492155,52.21499740529359,9.026272501670253,2722.8385631610026,34.02381225065541,,1.979464647944589,14.297638902926817,13.514196570099013,,5.255223688084302,30.590932533694975,,49.01822228010361,55.37758497940487,13.092323818695563,63.063637326323054,18.866659087371204,77.21268559414908,51.5699178053688,4.903713538970451,33.730126609746875,0.39264997769319415,,50.07895578589054,5420.362869198788,3.7189182814386816,6269118.909853508,1.3766384161562513,8.376523876940798,-1.8068924268815034
1365,5f1162c,2010,1123.8785471619253,54.229963861791674,2022.9466334376857,,1710.041693802092,9236.491486004463,1.4308360544414416,80.72305372087983,361016.48180833645,1093545.4110101145,736598.730314318,1.3048473302559043,300.0454064549491,99.95333965201733,53.92158397327466,33676.87733670559,57.295288646762316,31.83831467564614,,,23.61084030374545,57.0189475376869,5.25569271304086,46.7347564230763,,97.70571717422995,99.97365793287409,47.02851401336678,26.592079967668294,100.22145420375053,98.80901672209814,20.54488458589041,22.285718061304156,0.0,,,99.49870845277844,7752.800992743648,6.195348534733316,589285.8666277204,1.8428975936931578,12.717980869308256,0.44874017605216643
1366,3e049d7,2015,962490.0562847825,,3484.6651307098628,,93059.45768824728,1215405.374175111,2.484526556118491,61.39729067351925,19358585.562046688,55146134.74175439,35622426.0290755,1.3861100461239322,,,,12609.101183557908,31.094382378825085,,0.4588598031420581,25.741174489443157,27.86825920333018,9.526633459378303,,,94.71900341735277,86.7652270780243,89.08207361934407,,,66.71762928029334,92.89484377027092,25.423335982071453,,2.2578315840568712,1.0810932232141186,,86.51799681973645,,25.010314028832287,21698079.093130685,1.1054888327841255,42.07927865307026,-0.1799519491929351
1367,79c89fd,2013,2.9812139549026653,,,,9.999284126112446,50.999879392091444,1.5986565325508486,81.58444367521932,0.0,66210.58274799678,65058.855376994594,0.3084809455410536,35.496396129645696,,,50859.11242575058,29.937081117663933,,,,,40.136124644240155,0.300291431800497,66.05984047867024,,,,,,,,,,0.0,,,98.71770442038017,455.4609647746079,,,,,1.0012770188444384
1368,b79b5f9,2004,31763.209846744037,7.810320592565286,1381.9250477990506,,58480.789692156926,110276.7329194976,3.544244789169324,72.43273876845778,3756310.384720522,7201048.445329047,3492676.1464519375,2.3752176900899413,207.05770813494433,54.906254315630115,28.732612059408474,3523.5986541852767,76.25006635999712,59.206828659623866,7.922013762901385,92.06072083987293,14.70624858404743,27.49098365097047,14.767663123930884,33.066650059695014,,90.13189848783414,91.65881957901914,24.0005561447336,46.7533192590023,68.67342437110716,84.93746262637731,18.78754710152201,11.06359524795527,16.455772354182145,0.030406254438240604,,66.10531072877278,7410.198047783203,5.957219158200808,2610677.742478126,0.6768522879039254,5.423239119281902,-0.4116659577574196
1369,75e8f46,2001,16506.587086852902,8.514624253404877,1018.3801163732392,,21334.04252429985,27770.930837976528,5.713408798062985,51.80786719769877,786868.6413933748,1259171.6857716197,474645.9764940602,1.9477460565579214,152.01210277167525,41.43724866560276,49.03838866381557,1341.5123786975007,26.332632653301697,,16.171148384680457,48.014569617522056,,8.737515214650495,3.049249330749374,46.10161055804926,,,,7.858202047288847,70.87350090438122,12.8240469313292,52.96627300016649,48.45569127530662,3.411918253748237,33.76853067661155,0.7128634016513512,,5.859495115757188,151.7898048825994,6.5834501861613814,504339.6911525954,1.5905825753205154,7.799018541227592,
1370,8e8dfae,2004,158.32038803857864,39.04820282500852,2675.9529759585694,,63.11338413865214,424.42289547019305,1.730647437104166,74.85734439289105,185659.1443626494,277146.40740623133,89081.26230786732,0.3094043172880893,171.6128725246055,99.29191493345523,51.778351795527165,14397.460373127413,49.09732388607947,,0.8477116707569302,103.58749797410243,24.82196163696118,47.525239055851365,8.804965835074762,48.071439704438184,,89.58925567783594,89.59911189077187,49.3351854418445,33.12999265991807,88.0936758005964,97.68428176715692,24.036746149963037,20.07119649793107,0.7495238264440109,0.09895288932348213,,98.1142640001882,1303.1759190585958,9.903648228825407,152599.64053542665,,13.2065479719833,1.1700052366318083
1371,a0b37e7,2007,474130.4657883229,53.33676011212054,2490.796216418261,,106286.79348068782,1605959.729573761,1.7624856122180286,71.56679776631596,22689198.1964268,72402992.7644859,49611683.4097503,1.1102778098236585,323.1589117966941,24.270689762804132,3.959607290514743,16560.44196515428,20.746336498722414,,0.030036466421612933,1.4453780629262907,6.044292293375476,,8.407416719902145,37.60848093979252,,97.53353576275398,100.43800032592587,22.02521781151056,53.864150382342395,84.12115510937124,94.25135400226921,28.16125308526327,17.415430197575034,0.6125167746909973,0.01971653912671659,0.3971667609745708,96.65308447273848,510485.92397015245,10.794276613008964,25114446.376218483,2.6981839326899575,4.104580998411481,-0.97105496048125
1372,c3782c8,2013,124827.23267810284,30.05229518406868,3600.5963799881565,,74438.51601834176,302906.58337003447,3.0571599303281003,69.85207320684191,53728084.0882746,97313650.98154004,43102907.76500247,1.6507805462425589,203.84656873229557,,,6245.395328570497,32.45913639255088,,0.05867889768876074,1.9120725599358575,13.048718129123463,14.832812189965969,4.559709138433717,28.993010986434108,97.6985142087931,98.64500769825766,98.08580384997136,,,73.87926958249376,92.67859933979491,16.77796653489822,4.839502866170405,6.637664049226331,0.010049026235157594,,87.08092586634136,98328.2996490929,3.543729007270297,41063248.73722142,1.2314427742791496,27.622718458456347,-1.0523130453187965
1373,ea0b937,2009,1423821.4400622023,6.076219845083841,3276.0563184865214,0.1663814326598232,290614.4403039985,2717963.7375839786,2.346815225902044,76.90955246829358,3682439.105962872,40241095.28492392,36611565.50833692,1.0445291813283575,932.2377804660958,-189.67991530803204,2.9936609144201314,17150.80076928561,14.59874825294121,43.23885746457785,0.035853894817805904,2.8134778179408912,12.572091957036436,6.997332655378107,48.51728515384916,45.78506457587735,,98.69419427987414,99.2006658274546,63.75095504875244,36.019264295928934,93.09712809904963,99.33262919025971,15.332860812521108,24.994589872489318,1.344259759074012,0.030393463549372144,0.9003430600787099,96.75792980108712,182437.32710393373,8.673042096524998,18748862.42901549,0.9023507493464971,38.152854719475386,-0.23886277288774604
1374,ba8e2c5,2001,214768.8769375279,24.543335578640804,3258.7953315313257,,486007.0958564973,876654.5755953153,2.7675565488943716,73.92676635717294,2891070.0150118577,25025630.68534053,22095753.787315466,1.8668088010885164,213.40765849704565,49.91172377669756,5.096285616096019,14819.855563617468,19.76570838832331,48.00746761632918,0.038458119623093125,1.8420251312245377,,4.902487214578987,6.004836787175814,51.06159057650715,93.73450682401322,89.70985570666201,90.13335954211087,31.819035624900597,38.38111318903849,90.17493097898969,90.58695100035015,26.9527739378731,18.192282222709643,8.760851083354149,0.050169464919320686,,99.22375900247421,173696.5517895036,12.873526700992477,10528407.156912457,1.5324146904365807,9.64244720471188,
